date,ibudarhus,utlan_heimila,max_hlutfall,laegstu_vextir,greidd_husaleiga,utborgad,utlan_breyting,utlan_hrodun,d_hus,d_utb,d_leiga
2005-02-01,245.7198801918715,902426.615554,1,0.0415,196.4,169743.2552,0.17474332116238278,0.005652864497973198,0.0495146979942529,0.030326690600865458,0.0015298317185110655
2005-03-01,251.58839354086302,915735.7783550001,1,0.0415,197.9,169155.4632,0.18466862269641204,0.009925301534029263,0.023882940787733897,-0.0034628297855336942,0.0076374745417515655
2005-04-01,261.41929080773275,937422.0737653,1,0.0415,198.6,171124.5664,0.19476305580541275,0.010094433109000711,0.039075321116802675,0.011640789855376088,0.0035371399696815242
2005-05-01,271.35561356960227,951259.8031496,1,0.0415,198.7,172799.77360000001,0.20505036210281125,0.01028730629739849,0.038009141296222904,0.009789402160320204,5.03524672708977e-4
2005-06-01,273.2,966028.1146154001,1,0.0415,200.2,166216.50319999998,0.20571790498287346,6.675428800622107e-4,0.006796934863942505,-0.03809767954464516,0.007549068948162985
2005-07-01,282.43215395743914,974349.2745619,1,0.0415,200.7,163542.0496,0.2132426111353396,0.007524706152466143,0.03379265723806424,-0.016090180869597237,0.0024975024975024684
2005-08-01,280.706902341647,999088.5859482,1,0.0415,200.9,164629.46480000002,0.22426069371113933,0.011018082575799726,-0.006108552413802482,0.006649147437369551,9.965122072745913e-4
2005-09-01,283.256549424315,1027663.4165014,1,0.0415,203.2,173270.0072,0.2519775514618934,0.027716857750754054,0.009082951154385288,0.05248478703673687,0.011448481831757062
2005-10-01,285.5977257417691,1050707.8597578001,1,0.0415,204.6,175268.5,0.2647122600864398,0.012734708624546398,0.008265215128166581,0.011533980013593625,0.006889763779527547
2005-11-01,294.41884515103766,1062598.3606984,1,0.0435,205.2,194606.8568,0.235657596097695,-0.02905466398874479,0.030886518393512752,0.11033560965033651,0.0029325513196480912
2005-12-01,291.74480599652935,1074034.0937184,1,0.0435,209.2,176855.5384,0.2419955839028003,0.006337987805105305,-0.009082432047230249,-0.09121630497451216,0.01949317738791434
2006-01-01,293.3030959924206,1085497.7632052,1,0.0445,209.5,182015.38573333333,0.2230271760899818,-0.0189684078128185,0.005341277595563465,0.02917549192982105,0.001434034416825991
2006-02-01,299.1004152144489,1114255.3614250002,1,0.0445,209.9,184255.96573333332,0.23473237847817519,0.011705202388193392,0.019765625734063486,0.01230983848410827,0.0019093078758949389
2006-03-01,304.2389277973801,1150848.2820182,1,0.044,212,184674.20733333332,0.25674709803907514,0.022014719560899954,0.017179891172157014,0.002269894482577195,0.010004764173415781
2006-04-01,307.6978039115135,1193416.0902483999,1,0.046,213.5,185988.68093333335,0.2730829832658628,0.01633588522678764,0.011368946568326654,0.007117797438964679,0.007075471698113178
2006-05-01,307.1468061023053,1206340.77134,1,0.046,214.6,186705.66653333334,0.26815068538146214,-0.004932297884400638,-0.001790710892973113,0.0038549958868572265,0.005152224824355844
2006-06-01,308.9631053688274,1230830.0066421,1,0.046,217.8,178609.70413333335,0.2741140635768391,0.005963378195376956,0.005913456465886702,-0.04336216757810396,0.01491146318732528
2006-07-01,303.5984258148665,1242967.675125,1,0.047,218.6,183060.98973333335,0.27569005035066096,0.0015759867738218691,-0.017363495707867105,0.024921857530636027,0.0036730945821854544
2006-08-01,311.005371410605,1247923.3993369,1,0.047,219.2,185570.43933333334,0.24906181182376308,-0.026628238526897885,0.024397180505327132,0.013708270689760438,0.0027447392497712553
2006-09-01,313.05415525340504,1263452.789805,1,0.047,222.5,193337.78333333333,0.22944221767310413,-0.019619594150658948,0.006587615620616161,0.04185658032553219,0.015054744525547559
2006-10-01,306.14584225518644,1277461.5358761998,1,0.047,223.1,194174.26653333334,0.21581039297704407,-0.013631824696060058,-0.022067469421150454,0.004326537656417884,0.002696629213483126
2006-11-01,308.4274648689788,1289822.1577712,1,0.047,223.4,209051.71773333335,0.21383789536759257,-0.0019724976094515068,0.007452731015339165,0.07661906732345525,0.0013446884805021764
2006-12-01,306.3051995255477,1317149.3853783999,1,0.047,227.4,198535.92893333334,0.22635714553372654,0.012519250166133977,-0.006880922048665861,-0.05030233147098062,0.017905102954342
2007-01-01,313.4001252667635,1327954.3459128002,1,0.047,230.4,206449.60319999998,0.22335981788823522,-0.002997327645491321,0.023162929497133833,0.03986016188195318,0.013192612137203241
2007-02-01,314.1882795685105,1321397.9541436,1,0.047,230.8,208275.3672,0.18590226252417485,-0.03745755536406037,0.002514849989533774,0.008843630463320817,0.0017361111111111605
2007-03-01,321.8138532567938,1364064.3747861,1,0.0475,236.1,209614.2608,0.18526863714302166,-6.336253811531911e-4,0.024270713403936828,0.0064284779232404166,0.022963604852686226
2007-04-01,324.04276138846797,1362077.6089507001,1,0.0475,238,213752.6592,0.14132666727092213,-0.04394196987209953,0.0069260788779519356,0.019742923903200316,0.008047437526471857
2007-05-01,335.67968769132756,1379008.2195747,1,0.0465,238.7,211257.4484,0.1431332276392363,0.0018065603683141696,0.03591169959482299,-0.011673355593978085,0.002941176470588225
2007-06-01,337.39791726192107,1401951.7589423,1,0.047,241.1,202554.64,0.1390295584091643,-0.0041036692300719935,0.005118658154179112,-0.04119527366212372,0.010054461667365011
2007-07-01,342.1,1421067.1598097114,1,0.048,241.7,203406.66319999998,0.1432856929821611,0.004256134572996784,0.013936312281467744,0.0042063869778543594,0.002488593944421469
2007-08-01,344.7029928323787,1446005.3354894824,1,0.0485,242,206023.59159999999,0.1587292427226188,0.015443549740457696,0.0076088653387274,0.012865499875128972,0.0012412081092263438
2007-09-01,347.4574522690781,1470907.418509996,1,0.0485,244.6,214726.4,0.16419658128818138,0.005467338565562585,0.007990819615653288,0.042241805088500506,0.01074380165289246
2007-10-01,357.3,1486063.9363754299,1,0.0485,247,216187.01119999998,0.16329446691023186,-9.021143779495144e-4,0.02832734674891846,0.006802196655837367,0.009811937857726827
2007-11-01,351.8878227701836,1511510.5600863332,1,0.053,247.6,230914.84079999998,0.1718751697506955,0.008580702840463639,-0.015147431373681464,0.0681254138176457,0.0024291497975708065
2007-12-01,352.1039993157847,1546126.66359369,1,0.055,250.3,220629.70359999998,0.17384305892494334,0.001967889174247839,6.143336927639798e-4,-0.04454082364029677,0.010904684975767465
2008-01-01,357.42846868830776,1617052.2427154412,0.8,0.055,250.9,220110.92333333334,0.21770168356497432,0.043858624640030985,0.015121865650119526,-0.0023513618438575357,0.00239712345185783
2008-02-01,354.1126319800892,1617455.3298471367,0.8,0.055,251.4,226211.80333333334,0.22404861062117498,0.0063469270562006574,-0.009276923912600044,0.027717297749739078,0.0019928258270227595
2008-03-01,352.7,1686352.1696394752,0.8,0.055,261.9,231702.59533333333,0.23627022361310002,0.012221612991925035,-0.0039892165726769235,0.024272791777841363,0.041766109785202676
2008-04-01,346.7,1691348.2439708298,0.8,0.052,264.1,233288.8241333333,0.24174146381702055,0.0054712402039205354,-0.017011624610150267,0.006845969065292445,0.008400152730049903
2008-05-01,348.5,1739547.342215388,0.8,0.052,268.4,232983.78013333332,0.26144813172461134,0.01970666790759079,0.005191808479953819,-0.0013075808544761314,0.016281711472926785
2008-06-01,348.3,1760874.0112913894,0.8,0.0505,280,223161.36333333334,0.2560161218527788,-0.005432009871832566,-5.738880918220168e-4,-0.04215923011627143,0.04321907600596142
2008-07-01,351,1774614.4227798032,0.8,0.0505,288.4,219531.33973333333,0.248789974864688,-0.007226146988090765,0.007751937984496138,-0.01626636235672163,0.030000000000000027
2008-08-01,350.1,1791134.0602638242,0.8,0.049,291.3,224137.5041333333,0.23867735222257225,-0.010112622642115765,-0.002564102564102444,0.020981807907678007,0.01005547850208055
2008-09-01,349.4,1883779.837918735,0.8,0.049,298.8,232922.77133333334,0.2806923224487996,0.042014970226227355,-0.0019994287346474238,0.039195882161576545,0.025746652935118464
2008-10-01,348.7,1636310.104996507,0.8,0.049,306.2,232556.71853333333,0.10110343501608265,-0.17958888743271695,-0.002003434459072695,-0.0015715629601373848,0.024765729585006557
2008-11-01,347.7,1710057.8015881665,0.8,0.049,308.1,245124.53133333332,0.13135683384871144,0.030253398832628786,-0.0028677946659019238,0.05404192525273599,0.006205094709340386
2008-12-01,343.2,1668320.3765562999,0.8,0.049,310.2,235729.17613333333,0.07903214907282763,-0.05232468477588381,-0.012942191544434878,-0.038328906327305456,0.006815968841285214
2009-01-01,337.6,1672534.1283970885,0.8,0.049,318.5,232887.1,0.034310509095537345,-0.044721639977290284,-0.01631701631701621,-0.012056531058021402,0.026756931012250185
2009-02-01,335.5,1763834.1414026069,0.8,0.049,321.4,227702.944,0.09049944616974614,0.0561889370742088,-0.00622037914691953,-0.022260382820688762,0.009105180533751867
2009-03-01,322.6,1670714.1475493927,0.8,0.049,324,227345.416,-0.009273283701722757,-0.0997727298714689,-0.03845007451564819,-0.0015701509770553734,0.008089607965152457
2009-04-01,314.2,1687597.1804636724,0.8,0.049,328.4,228715.94,-0.002217794898554337,0.007055488803168419,-0.02603843769373848,0.006028377541599461,0.013580246913580174
2009-05-01,312,1688254.1130761197,0.8,0.047,326.8,232291.22,-0.029486538189839817,-0.02726874329128548,-0.007001909611712209,0.01563196688433699,-0.004872107186357999
2009-06-01,310.7,1714341.5300342222,0.8,0.046,323.5,222161.26,-0.026425786830166942,0.0030607513596728753,-0.004166666666666652,-0.043608880266761685,-0.010097919216646267
2009-07-01,311.7,1717740.032801723,0.8,0.046,326.2,223353.02000000002,-0.03204887171433579,-0.00562308488416885,0.0032185387833922885,0.005364391613551289,0.008346213292117488
2009-08-01,314.1,1712214.1235718592,0.8,0.046,329.1,221803.73200000002,-0.04406143484331959,-0.0120125631289838,0.007699711260827913,-0.006936499000550822,0.00889025137952193
2009-09-01,313.9,1718160.0312576545,0.8,0.046,325.2,229371.408,-0.08791887636087192,-0.04385744151755233,-6.367398917543898e-4,0.034118794718927425,-0.011850501367365651
2009-10-01,313.7,1728686.1375138713,0.8,0.0455,326.8,230026.87600000002,0.056453866681683396,0.14437274304255532,-6.371455877667298e-4,0.0028576709090089025,0.00492004920049216
2009-11-01,309,1740571.1918540676,0.8,0.0455,328.4,248558.74399999998,0.017843484727570358,-0.03861038195411304,-0.01498246732547015,0.08056392506065224,0.00489596083231314
2009-12-01,302.1,1725601.4203635762,0.8,0.0455,327.3,243434.176,0.034334558644853574,0.016491073917283217,-0.022330097087378542,-0.020617130250706328,-0.003349573690621055
