date,ibudarhus,utlan_heimila,max_hlutfall,laegstu_vextir,greidd_husaleiga,utborgad,utlan_breyting,utlan_hrodun,d_hus,d_utb,d_leiga
1994-01-01,100,NA,0.65,0.051,NA,81265.15916666666,NA,NA,NA,NA,NA
1994-02-01,99.65172510109218,NA,0.65,0.051,NA,81522.39791666667,NA,NA,NA,NA,NA
1994-03-01,102.03446148290111,NA,0.65,0.051,NA,77835.30916666667,NA,NA,NA,NA,NA
1994-04-01,100.83281460884201,NA,0.65,0.051,NA,82236.95,NA,NA,NA,NA,NA
1994-05-01,99.80377391969355,NA,0.65,0.051,NA,79550.23416666666,NA,NA,NA,NA,NA
1994-06-01,101.94700175915013,NA,0.65,0.051,NA,81665.30833333333,NA,NA,NA,NA,NA
1994-07-01,101.04737525007481,NA,0.65,0.051,NA,78635.6075,NA,NA,NA,NA,NA
1994-08-01,99.27953900108348,NA,0.65,0.051,NA,80693.5175,NA,NA,NA,NA,NA
1994-09-01,98.98890675611173,NA,0.65,0.051,NA,81979.71125,NA,NA,NA,NA,NA
1994-10-01,98.56111662648853,NA,0.65,0.051,NA,81722.4725,NA,NA,NA,NA,NA
1994-11-01,98.46559304207591,NA,0.65,0.051,NA,81093.66666666666,NA,NA,NA,NA,NA
1994-12-01,99.39628647940145,NA,0.65,0.051,NA,83208.74083333334,NA,NA,NA,NA,NA
1995-01-01,96.5188137732548,NA,0.65,0.051,NA,82248.84,NA,NA,-0.03481186226745192,0.012104582620897864,NA
1995-02-01,96.04547414302495,NA,0.65,0.051,NA,82248.84,NA,NA,-0.03618854519988346,0.008910950878504575,NA
1995-03-01,97.39276070734184,NA,0.65,0.051,NA,85187.945,NA,NA,-0.0454915006959401,0.09446401526573656,NA
1995-04-01,98.33926725266011,NA,0.65,0.051,NA,85730.11,NA,NA,-0.02472952248585991,0.04247676987047799,NA
1995-05-01,95.44303927476703,NA,0.65,0.051,NA,83047.82,NA,NA,-0.04369308367472513,0.04396700864519776,NA
1995-06-01,97.19922320786324,NA,0.65,0.051,NA,82705.4,NA,NA,-0.04657104641982035,0.01273602816046826,NA
1995-07-01,95.87376421274529,NA,0.65,0.051,NA,84417.5,NA,NA,-0.051199855756032586,0.07352766366051156,NA
1995-08-01,95.84487142870935,NA,0.65,0.051,NA,83903.87,NA,NA,-0.034595925876898415,0.03978451552815243,NA
1995-09-01,97.16403210334904,NA,0.65,0.051,NA,85701.575,NA,NA,-0.01843514301313376,0.045399815311010894,NA
1995-10-01,96.47151025825025,NA,0.65,0.051,NA,83047.82,NA,NA,-0.021201123117924325,0.01621766277323533,NA
1995-11-01,96.63019466582196,NA,0.65,0.051,NA,87499.28,NA,NA,-0.01863999717616749,0.0789903033940178,NA
1995-12-01,93.83109376107451,NA,0.65,0.051,NA,88298.26000000001,NA,NA,-0.05598994605779617,0.06116567941895612,NA
1996-01-01,94.6020293145561,NA,0.65,0.051,NA,82250.20569999999,NA,NA,-0.01985917961239836,1.6604489497806796e-5,NA
1996-02-01,95.41230215135843,NA,0.65,0.051,NA,86071.06450000001,NA,NA,-0.006592418823646362,0.04647146999276841,NA
1996-03-01,95.21825511187008,NA,0.65,0.051,NA,86632.95550000001,NA,NA,-0.022327178936902614,0.016962617187208817,NA
1996-04-01,96.13158462098978,NA,0.65,0.051,NA,83935.8787,NA,NA,-0.022449655090455267,-0.020928834688302644,NA
1996-05-01,95.86334739006219,NA,0.65,0.051,NA,87784.83205,NA,NA,0.004403758707695271,0.05703957129759685,NA
1996-06-01,96.9505224291026,NA,0.65,0.051,NA,86689.1446,NA,NA,-0.002558670435346855,0.0481678898838529,NA
1996-07-01,97.76910507113618,NA,0.65,0.051,NA,86183.4427,NA,NA,0.019769129479313197,0.02091915420380852,NA
1996-08-01,98.97427046496782,NA,0.65,0.051,NA,82250.20569999999,NA,NA,0.03265066757991475,-0.01970903487526865,NA
1996-09-01,96.20286154453325,NA,0.65,0.051,NA,87981.4939,NA,NA,-0.00989224652383136,0.026602998836369185,NA
1996-10-01,96.86431425600703,NA,0.65,0.051,NA,87588.1702,NA,NA,0.004071709841644067,0.054671515760437606,NA
1996-11-01,96.04108606096834,NA,0.65,0.051,NA,87812.9266,NA,NA,-0.006096527145484365,0.0035845620672536604,NA
1996-12-01,98.1748865951498,NA,0.65,0.051,NA,94611.8077,NA,NA,0.046293746134261626,0.07150251545160691,NA
1997-01-01,96.20530957760973,NA,0.65,0.051,NA,83426.94959999999,NA,NA,0.016947630771456668,0.014306880937077215,NA
1997-02-01,97.3193961499893,NA,0.65,0.051,NA,86481.7182,NA,NA,0.019987925619963764,0.00477110051311147,NA
1997-03-01,97.28983621946004,NA,0.65,0.051,100,88583.6232,NA,NA,0.02175613389634279,0.022516462571797957,NA
1997-04-01,99.61710466712803,NA,0.65,0.051,100.4,94020.5508,NA,NA,0.03625780288424796,0.12014733456290116,NA
1997-05-01,98.93484171159263,NA,0.65,0.051,100.4,89872.7916,NA,NA,0.032040340809639245,0.023784969467285144,NA
1997-06-01,99.1193667220678,NA,0.65,0.051,100.4,92675.33159999999,NA,NA,0.0223706302825879,0.06905347869818512,NA
1997-07-01,98.77118916645804,NA,0.65,0.051,105.9,92563.23,NA,NA,0.01024949644975015,0.0740256724508872,NA
1997-08-01,98.55267658271502,NA,0.65,0.051,105.9,88919.92799999999,NA,NA,-0.004259631116978246,0.08109064583166137,NA
1997-09-01,98.1346063740911,NA,0.65,0.051,105.9,88415.4708,NA,NA,0.02007991029106382,0.004932592989308038,NA
1997-10-01,99.92531241512755,NA,0.65,0.051,106.3,96206.53199999999,NA,NA,0.03160088607069955,0.09839641335491667,NA
